"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1911","일반음식점","07_24_04_P","3720000","3720000-101-2023-00233","2023-11-02","","03","폐업","02","폐업","2023-11-04","","","","","","683-813","울산광역시 북구 호계동 869-1 호계공설시장","울산광역시 북구 호계3길 17-11, 호계공설시장 지상1층 (호계동)","44229","남향분식","2023-11-05 04:15:10","U","2023-11-07 02:40:00","한식","413342.970590661","238522.241572223","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1912","일반음식점","07_24_04_P","3720000","3720000-101-2023-00232","2023-11-02","","03","폐업","02","폐업","2023-11-04","","","","","","683-813","울산광역시 북구 호계동 869-1 호계공설시장","울산광역시 북구 호계3길 17-11, 호계공설시장 지상1층 (호계동)","44229","청춘족발","2023-11-05 04:15:10","U","2023-11-07 02:40:00","한식","413342.970590661","238522.241572223","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1913","일반음식점","07_24_04_P","3720000","3720000-101-2023-00231","2023-11-02","","03","폐업","02","폐업","2024-03-05","","","","","41.40","683-500","울산광역시 북구 천곡동 402 원동현대아파트","울산광역시 북구 고래로 2, 상가동 지상1층 103호 (천곡동, 원동현대아파트)","44203","투존치킨","2024-03-05 10:31:23","U","2024-03-07 02:40:00","호프/통닭","412183.963713504","239412.76336041","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","41.4","","","",
"1914","일반음식점","07_24_04_P","3420000","3420000-101-2023-00380","2023-11-03","","03","폐업","02","폐업","2023-11-26","","","","","9.90","701-020","대구광역시 동구 신천동 1506 신세계동대구복합환승센터","대구광역시 동구 동부로 149, 신세계동대구복합환승센터 지하1층 (신천동)","41229","노리(norrri)","2023-11-27 04:15:09","U","2023-11-29 02:40:00","기타","347037.241970286","265407.404336831","기타","0","0","","","","0","0","0","0","0","","0","0","N","9.9","","","",
"1915","일반음식점","07_24_04_P","4201000","4201000-101-2023-00547","2023-11-01","","03","폐업","02","폐업","2023-11-04","","","","","","","강원특별자치도 강릉시 임당동 106-1 임당시장","강원특별자치도 강릉시 경강로 2111, 임당시장 (임당동)","25532","에노떼카오또오또브레","2023-11-05 04:15:08","U","2023-11-07 02:40:00","기타","367138.851374293","474314.319568211","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1916","일반음식점","07_24_04_P","4201000","4201000-101-2023-00546","2023-11-01","","03","폐업","02","폐업","2023-11-04","","","","","","","강원특별자치도 강릉시 임당동 106-1 임당시장","강원특별자치도 강릉시 경강로 2111, 임당시장 (임당동)","25532","애런스투어리스트센터","2023-11-05 04:15:08","U","2023-11-07 02:40:00","기타","367138.851374293","474314.319568211","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1917","일반음식점","07_24_04_P","4201000","4201000-101-2023-00545","2023-11-01","","03","폐업","02","폐업","2023-11-04","","","","","","","강원특별자치도 강릉시 임당동 106-1 임당시장","강원특별자치도 강릉시 경강로 2111, 임당시장 (임당동)","25532","구디윅","2023-11-05 04:15:08","U","2023-11-07 02:40:00","기타","367138.851374293","474314.319568211","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1918","일반음식점","07_24_04_P","3450000","3450000-101-2023-00413","2023-11-01","","03","폐업","02","폐업","2024-04-25","","","","","72.14","702-310","대구광역시 북구 사수동 962","대구광역시 북구 한강로6길 16, 109호 (사수동)","41598","오드리","2024-04-25 15:45:49","U","2024-04-27 02:40:00","기타","336739.057155814","267226.39342384","기타","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","72.14","","","",
"1919","일반음식점","07_24_04_P","3520000","3520000-101-2023-00625","2023-11-01","","03","폐업","02","폐업","2024-02-01","","","","","24.61","406-831","인천광역시 연수구 청학동 493-4 지상1층 일부(102)호","인천광역시 연수구 청명로31번길 13-17, 지상1층 일부(102)호 (청학동)","21917","닭's 불닭&치킨","2024-02-01 16:43:47","U","2024-02-03 02:40:00","기타","171186.768981575","435161.79743315","기타","0","0","","","","0","0","0","0","0","","0","0","N","24.61","","","",
"1920","일반음식점","07_24_04_P","3100000","3100000-101-2023-00367","2023-11-01","","03","폐업","02","폐업","2024-03-26","","","","02948 1988","14.61","139-865","서울특별시 노원구 중계동 514-3 목련아파트상가 B04호","서울특별시 노원구 노원로 333, 목련아파트상가 지층 B04호 (중계동)","01786","이끌리오","2024-03-26 16:00:43","U","2024-03-28 02:40:00","호프/통닭","206020.891240505","460461.895023472","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","14.61","","","",
"1921","일반음식점","07_24_04_P","4010000","4010000-101-2023-00830","2023-11-01","","03","폐업","02","폐업","2024-05-01","","","","","116.35","429-834","경기도 시흥시 월곶동 991-8","경기도 시흥시 월곶해안로 29-12, 1층 (월곶동)","14968","쩐의푸드","2024-05-01 17:08:17","U","2024-05-03 02:40:00","기타","176917.475","432457.5","기타","0","0","","","","0","0","0","0","0","","0","0","N","116.35","","","",
"1922","일반음식점","07_24_04_P","4010000","4010000-101-2023-00827","2023-11-01","","03","폐업","02","폐업","2024-07-12","","","","","83.46","429-240","경기도 시흥시 능곡동 898-5","경기도 시흥시 능곡번영길 30, 1층 103,104호 (능곡동)","14999","팔각도시흥능곡역점","2024-07-12 14:46:05","U","2024-07-14 02:40:00","중국식","182800.783926613","429794.882209076","중국식","0","0","","","","0","0","0","0","0","","0","0","N","83.46","","","",
"1923","일반음식점","07_24_04_P","3220000","3220000-101-2023-01458","2023-11-01","","03","폐업","02","폐업","2024-11-01","","","","","24.92","135-841","서울특별시 강남구 대치동 901-74","서울특별시 강남구 역삼로77길 15, 지상1층 101호 (대치동)","06196","헤일리스커피","2024-11-01 09:05:17","U","2024-11-03 02:40:00","경양식","204892.948456533","444587.08563322","경양식","0","0","","","","0","0","0","0","0","","0","0","N","24.92","","","",
"1924","일반음식점","07_24_04_P","3700000","3700000-101-2023-00461","2023-10-25","","03","폐업","02","폐업","2023-10-28","","","","","","680-827","울산광역시 남구 신정동 1513","","","트레비어","2023-10-29 04:15:10","U","2023-10-31 02:40:00","기타","409186.832187673","230304.842288718","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1925","일반음식점","07_24_04_P","3700000","3700000-101-2023-00460","2023-10-25","","03","폐업","02","폐업","2023-10-28","","","","","0.00","680-827","울산광역시 남구 신정동 1513 태화강둔치 4구역","","","66블럭","2023-10-29 04:15:10","U","2023-10-31 02:40:00","한식","409186.832187673","230304.842288718","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1926","일반음식점","07_24_04_P","3700000","3700000-101-2023-00459","2023-10-25","","03","폐업","02","폐업","2023-10-28","","","","","","680-827","울산광역시 남구 신정동 1513","","","에바다족발","2023-10-29 04:15:10","U","2023-10-31 02:40:00","기타","409186.832187673","230304.842288718","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1927","일반음식점","07_24_04_P","3700000","3700000-101-2023-00458","2023-10-25","","03","폐업","02","폐업","2023-10-28","","","","","","680-827","울산광역시 남구 신정동 1513 2023 미식대향연","","","안탈리아","2023-10-29 04:15:10","U","2023-10-31 02:40:00","기타","409186.832187673","230304.842288718","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1928","일반음식점","07_24_04_P","3700000","3700000-101-2023-00457","2023-10-25","","03","폐업","02","폐업","2023-10-28","","","","","0.00","680-827","울산광역시 남구 신정동 1513 태화강둔치 4구역","","","울주모범돈까스","2023-10-29 04:15:10","U","2023-10-31 02:40:00","한식","409186.832187673","230304.842288718","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1929","일반음식점","07_24_04_P","3700000","3700000-101-2023-00456","2023-10-25","","03","폐업","02","폐업","2023-10-28","","","","","","680-827","울산광역시 남구 신정동 1513","","","스칼렛입시카페","2023-10-29 04:15:10","U","2023-10-31 02:40:00","기타","409186.832187673","230304.842288718","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1930","일반음식점","07_24_04_P","3700000","3700000-101-2023-00455","2023-10-25","","03","폐업","02","폐업","2023-10-28","","","","","","680-827","울산광역시 남구 신정동 1513 2023 미식대향연","","","귀한대접","2023-10-29 04:15:10","U","2023-10-31 02:40:00","기타","409186.832187673","230304.842288718","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1931","일반음식점","07_24_04_P","3820000","3820000-101-2020-00545","2020-06-19","","03","폐업","02","폐업","2023-12-29","","","","","70.20","480-834","경기도 의정부시 신곡동 704-6","경기도 의정부시 장곡로322번길 14-12, 지상1층 (신곡동)","11729","스시노칸도 롤플러스","2023-12-29 16:40:25","U","2023-12-31 02:40:00","일식","204810.023557077","469921.761313248","일식","0","0","","","","0","0","0","0","0","","0","0","N","70.2","","","",
"1932","일반음식점","07_24_04_P","4010000","4010000-101-2023-00809","2023-10-25","","03","폐업","02","폐업","2023-11-04","","","","","","429-818","경기도 시흥시 매화동 319 일원 제18회 호조벌 축제 행사장 내","","","리헨스튜디오","2023-11-05 04:15:09","U","2023-11-07 02:40:00","한식","183187.064008672","434696.366619086","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1933","일반음식점","07_24_04_P","4010000","4010000-101-2023-00808","2023-10-25","","03","폐업","02","폐업","2023-10-29","","","","","","429-450","경기도 시흥시 정왕동 2063","경기도 시흥시 오이도로 180, 수산물소비촉진 행사장 내 (정왕동)","15015","콩이랑두부랑","2023-10-30 04:15:09","U","2023-11-01 02:40:00","한식","172118.957044337","427103.335906552","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1934","일반음식점","07_24_04_P","4510000","4510000-101-2023-00117","2023-10-20","","03","폐업","02","폐업","2023-10-20","","","","","18.00","355-941","충청남도 보령시 명천동 1117 (공영주차장)","","","대천브루어리","2023-10-21 04:15:10","I","2023-10-23 00:17:47","기타","164408.06094663","315296.632207518","기타","0","0","","","","0","0","0","0","0","","0","0","N","18","","","",
"1935","일반음식점","07_24_04_P","4510000","4510000-101-2023-00115","2023-10-19","","03","폐업","02","폐업","2023-10-22","","","","","234.00","355-831","충청남도 보령시 주포면 관산리 432 보령시농업기술센터","충청남도 보령시 주포면 충서로 3220, 보령시농업기술센터 주차장","33415","한우마당(셀프식당)","2023-10-23 04:15:11","U","2023-10-25 02:40:00","기타","161544.807673207","321897.21743542","기타","0","0","","","","0","0","0","0","0","","0","0","N","234","","","",
"1936","일반음식점","07_24_04_P","3700000","3700000-101-2023-00434","2023-10-11","","03","폐업","02","폐업","2023-11-08","","","","","","680-804","울산광역시 남구 달동 1291-17","울산광역시 남구 삼산중로5번길 33, 1층 (달동)","44721","미츠(meets)","2023-11-08 11:18:17","U","2023-11-10 02:40:00","기타","411555.63275063","228530.943468439","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1937","일반음식점","07_24_04_P","3040000","3040000-101-2023-00385","2023-10-11","","03","폐업","02","폐업","2024-11-12","","","","","26.40","143-853","서울특별시 광진구 자양동 770-33","서울특별시 광진구 자양로19길 44, 1층 (자양동)","05025","꼴까닭 치킨","2024-11-12 14:35:07","U","2024-11-14 02:40:00","호프/통닭","207089.400601371","448445.547891152","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","26.4","","","",
"1938","일반음식점","07_24_04_P","3740000","5610000-101-2023-00376","2023-10-11","","03","폐업","02","폐업","2024-10-31","","","","","55.80","443-400","경기도 수원시 영통구 망포동 543-2 센타프라자 106,107호","경기도 수원시 영통구 영통로 127, 센타프라자 1층 106,107호 (망포동)","16687","당당한 꼬마김밥","2024-10-31 14:59:01","U","2024-11-02 02:40:00","한식","204887.701121862","415210.981954646","한식","0","0","","","","0","0","0","0","0","","0","0","N","55.8","","","",
"1939","일반음식점","07_24_04_P","3000000","3000000-101-2023-00325","2023-10-11","","03","폐업","02","폐업","2023-10-16","","","","","27.58","110-842","서울특별시 종로구 창신동 439-7","서울특별시 종로구 종로46길 32, 지상 1, 2층 (창신동)","03119","감성전집","2023-10-16 11:35:13","U","2023-10-18 02:40:00","한식","200822.964993868","452009.11038385","한식","0","0","","","","0","0","0","0","0","","0","0","N","27.58","","","",
"1940","일반음식점","07_24_04_P","3000000","3000000-101-2023-00323","2023-10-11","","03","폐업","02","폐업","2024-10-24","","","","","361.27","110-122","서울특별시 종로구 종로2가 75-2","서울특별시 종로구 종로 84, 1, 2층 (종로2가)","03190","에스케이(SK)주유소 팝업스토어 종로점","2024-10-24 13:11:26","U","2024-10-26 02:40:00","한식","198764.862147234","451962.396199559","한식","0","0","","","","0","0","0","0","0","","0","0","Y","361.27","","","",
"1941","일반음식점","07_24_04_P","4440000","4440000-101-2023-00029","2023-10-11","","03","폐업","02","폐업","2023-10-15","","","","","","370-805","충청북도 영동군 영동읍 매천리 197","충청북도 영동군 영동읍 영동힐링로 117","29151","영동군새마을회","2023-10-16 04:15:08","U","2023-10-18 02:40:00","한식","270763.988482859","295408.311196812","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1942","일반음식점","07_24_04_P","4440000","4440000-101-2023-00028","2023-10-11","","03","폐업","02","폐업","2023-10-15","","","","","","370-805","충청북도 영동군 영동읍 매천리 197","충청북도 영동군 영동읍 영동힐링로 117","29151","영동과일음식홍보관","2023-10-16 04:15:08","U","2023-10-18 02:40:00","분식","270763.988482859","295408.311196812","분식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
